Seniority,Power,Cylinder_capacity,Value_vehicle,N_doors,Type_fuel,Weight,Cluster
1,55,745,9794.0,0,1,237,0
9,5,125,1849.0,0,1,122,0
3,6,49,1788.49,0,1,90,0
6,6,49,1739.0,0,1,72,0
7,15,146,2999.0,0,1,101,0
2,33,330,5569.0,0,1,182,0
4,61,749,6460.88,0,1,241,0
3,15,248,4134.96,0,1,139,0
4,5,49,1699.0,0,1,82,0
2,41,400,9495.0,0,1,263,0
2,10,278,5199.0,0,1,158,0
1,33,249,5200.0,0,1,154,0
3,95,800,10925.0,0,1,193,0
1,84,985,10550.0,0,1,177,0
1,4,49,1232.07,0,1,82,0
2,4,49,2291.0,0,1,124,0
3,40,493,7841.0,0,1,238,0
6,12,689,6799.0,0,1,182,0
4,55,638,10799.0,0,1,248,0
1,11,125,2799.0,0,1,116,0
6,7,689,6799.0,0,1,182,0
4,12,125,3699.0,0,1,148,0
1,12,72,2374.0,0,1,93,0
4,19,659,8649.0,0,1,200,0
21,7,49,2299.0,0,1,91,0
4,7,49,2159.0,0,1,95,0
6,80,647,5699.0,0,1,220,0
4,14,74,2614.4,0,1,112,0
11,4,50,1719.0,0,1,100,0
4,51,347,7449.0,0,1,187,0
5,9,198,2450.0,0,1,112,0
29,90,749,7104.58,0,1,218,0
2,9,49,2359.0,0,1,96,0
2,77,599,6599.0,0,1,197,0
2,34,499,6500.0,0,1,188,0
8,4,49,605.56,0,1,50,0
5,8,272,4539.0,0,1,70,0
3,28,299,3990.0,0,1,185,0
2,63,654,8201.0,0,1,138,0
9,45,250,6943.0,0,1,100,0
3,10,124,2143.0,0,1,146,0
3,75,49,1496.52,0,2,72,0
3,13,125,3079.0,0,1,130,0
1,69,649,7699.0,0,1,214,0
1,33,298,3990.0,0,1,192,0
3,14,125,2259.0,0,1,120,0
11,5,49,1051.45,0,1,58,0
2,41,660,9499.0,0,1,297,0
6,10,125,1802.44,0,1,105,0
2,25,998,6611.13,2,1,615,0
6,9,123,1802.44,0,1,89,0
13,6,49,1490.0,0,1,87,0
2,134,849,13995.0,0,1,168,0
4,12,798,12050.0,0,1,187,0
4,11,124,1599.0,0,1,120,0
12,10,125,2299.0,0,1,100,0
4,22,74,1490.21,0,1,87,0
1,117,599,11549.0,0,1,197,0
2,25,244,6000.0,0,1,123,0
5,11,125,2799.0,0,1,116,0
7,25,398,7109.0,0,2,180,0
1,15,125,3885.0,0,1,118,0
2,42,321,5449.0,0,1,168,0
4,77,803,9695.0,0,1,173,0
13,6,49,1501.93,0,1,90,0
3,20,455,8710.0,0,1,315,0
2,44,499,10499.0,0,1,225,0
3,8,49,2344.0,0,1,97,0
3,84,992,10540.0,0,1,189,0
14,10,535,5763.71,0,2,182,0
4,38,848,1202.02,2,1,615,0
4,49,49,1599.0,0,1,100,0
3,13,125,2299.0,0,1,136,0
4,9,125,2249.0,0,1,113,0
2,102,599,9109.0,0,1,175,0
1,56,647,9015.0,0,1,223,0
16,13,124,3249.0,0,1,118,0
3,11,146,2999.0,0,1,101,0
11,20,249,3006.0,0,1,142,0
4,13,125,1971.32,0,1,115,0
4,106,782,13850.0,0,1,239,0
15,77,599,6599.0,0,1,197,0
10,7,49,2139.0,0,1,85,0
3,4,108,2289.0,0,1,100,0
6,6,49,1299.0,0,1,55,0
2,4,49,1999.0,0,1,90,0
5,5,49,1531.0,0,1,89,0
3,12,125,3799.0,0,1,148,0
2,15,125,4299.0,0,1,130,0
3,110,748,7499.0,0,1,195,0
21,26,1116,30000.0,0,2,950,0
1,72,645,7199.0,0,1,169,0
2,29,1357,7900.0,0,2,945,0
1,20,250,5299.0,0,1,164,0
9,6,49,1772.38,0,1,82,0
3,54,398,4207.08,0,1,165,0
4,12,125,3899.0,0,1,161,0
6,5,49,1201.42,0,1,66,0
2,7,49,2258.0,0,1,76,0
5,46,125,2866.0,0,1,120,0
1,54,550,10249.0,0,1,230,0
1,7,49,2299.0,0,1,91,0
8,40,449,9799.0,0,1,130,0
6,4,72,2133.59,0,1,65,0
4,13,479,9321.0,3,2,400,0
1,21,817,20454.24,0,2,800,0
5,12,125,3799.0,0,1,148,0
1,113,806,9050.0,0,1,228,0
1,50,652,7522.0,0,1,193,0
4,7,49,1838.5,0,1,98,0
2,5,49,1307.0,0,1,83,0
3,6,121,2500.0,0,1,74,0
1,7,49,1573.0,0,1,75,0
2,10,198,5500.0,0,1,112,0
18,98,599,7221.0,0,1,183,0
7,7,49,2299.0,0,1,91,0
1,15,124,3490.0,0,1,162,0
3,11,124,1899.0,0,1,135,0
4,5,195,3849.0,0,1,150,0
3,7,49,1628.0,0,1,95,0
5,39,998,5804.57,2,1,650,0
7,67,1202,13350.0,0,1,259,0
3,14,125,4599.0,0,1,153,0
3,9,125,1639.0,0,1,105,0
1,12,124,2125.0,0,1,97,0
1,6,49,1699.0,0,1,90,0
17,4,49,699.95,0,1,86,0
3,12,349,8201.0,0,1,119,0
1,6,49,2479.0,0,1,90,0
2,37,498,4990.0,0,1,230,0
7,6,124,3020.0,0,1,162,0
7,20,505,12850.0,2,1,380,0
2,13,125,4099.0,0,1,149,0
4,6,49,1742.33,0,1,95,0
10,5,49,1772.38,0,1,82,0
2,72,645,7199.0,0,1,169,0
2,93,599,7506.64,0,1,184,0
2,52,653,9985.0,0,1,229,0
5,80,696,9119.0,0,1,161,0
7,21,74,1556.62,0,1,87,0
3,62,742,10325.0,0,1,235,0
3,98,49,1899.0,0,1,78,0
8,78,599,5889.92,0,1,204,0
3,18,707,21541.0,0,2,415,0
20,5,49,1799.0,0,1,83,0
1,8,125,1499.0,0,1,92,0
2,7,49,2299.0,0,1,91,0
12,4,125,2699.0,0,1,153,0
3,45,498,6359.0,0,1,213,0
3,7,125,1290.0,0,1,104,0
6,6,73,1223.06,0,1,76,0
8,120,599,9999.0,0,1,160,0
3,14,125,2919.0,0,1,135,0
1,34,399,6199.0,0,1,220,0
2,29,602,3958.47,2,1,570,0
3,96,806,7350.0,0,1,226,0
3,12,249,4939.0,0,1,161,0
12,6,49,2760.0,0,1,101,0
27,11,125,3137.0,0,1,110,0
7,5,49,1778.0,0,1,72,0
5,5,49,1778.0,0,1,72,0
4,72,647,6239.0,0,1,220,0
4,110,599,10399.0,0,1,165,0
4,7,49,2299.0,0,1,91,0
3,15,125,3099.0,0,1,172,0
4,106,749,8899.0,0,1,210,0
3,15,79,1730.91,0,1,96,0
5,6,49,1483.9,0,1,87,0
7,5,49,1471.88,0,1,87,0
2,11,151,3750.0,0,1,166,0
6,25,767,570.96,2,1,600,0
2,62,1063,9249.0,0,1,261,0
3,27,249,3880.0,0,1,190,0
10,11,125,2930.0,0,1,116,0
5,12,125,1999.0,0,1,162,0
3,25,249,5759.0,0,1,175,0
11,13,479,12499.0,3,2,380,0
4,10,125,2719.0,0,1,107,0
3,5,50,1499.0,0,1,103,0
2,20,248,5108.0,0,1,158,0
4,7,125,1200.0,0,1,112,0
5,14,998,23899.0,0,1,362,0
4,18,49,2299.0,0,1,95,0
1,78,656,6399.0,0,1,201,0
2,8,49,2099.0,0,1,81,0
1,21,249,5288.31,0,1,164,0
1,5,49,1778.0,0,1,72,0
1,46,745,8348.0,0,1,229,0
4,12,125,1929.0,0,1,123,0
6,5,49,1799.0,0,1,83,0
7,40,998,6611.13,2,1,615,0
4,6,124,9000.0,0,1,110,0
13,25,767,570.96,2,1,600,0
2,61,1170,14700.0,0,1,235,0
7,8,49,2199.0,0,1,97,0
2,13,124,2205.71,0,1,132,0
27,13,125,2699.0,0,1,159,0
3,55,745,9895.0,0,1,237,0
7,82,748,9056.65,0,1,251,0
13,15,124,4099.0,0,1,133,0
1,34,124,5578.0,0,1,115,0
1,39,460,6575.0,0,1,165,0
15,5,49,1286.17,0,1,66,0
5,14,125,2999.0,0,1,137,0
5,11,198,1802.44,0,1,112,0
8,11,125,2209.0,0,1,121,0
2,10,125,2719.0,0,1,107,0
3,40,460,6999.0,0,1,188,0
8,11,697,8999.0,0,1,234,0
7,21,146,2999.0,0,1,101,0
5,5,49,1629.0,0,1,101,0
6,11,196,1952.69,0,1,109,0
8,41,660,11419.23,0,1,290,0
2,62,1063,8999.0,0,1,275,0
10,6,74,1452.65,0,1,87,0
1,8,249,8919.0,0,1,100,0
5,6,49,1501.93,0,1,90,0
3,8,161,5050.0,0,1,101,0
10,5,49,2467.0,0,1,90,0
4,5,49,1499.0,0,1,58,0
1,39,450,7999.0,0,1,167,0
6,39,398,7109.0,0,1,180,0
4,22,348,5840.0,0,1,258,0
2,25,903,1020.14,2,1,730,0
5,15,124,3399.0,0,1,149,0
9,4,498,6999.0,0,1,314,0
6,6,49,2599.0,0,1,89,0
1,10,125,2790.0,0,1,118,0
3,110,599,11549.0,0,1,197,0
4,8,49,2730.0,0,1,117,0
3,15,125,4499.0,0,1,127,0
3,7,124,1699.0,0,1,102,0
1,7,49,2619.0,0,1,90,0
19,6,49,1156.99,0,1,66,0
7,12,125,2669.0,0,1,124,0
6,15,124,3699.0,0,1,122,0
7,9,125,1849.0,0,1,122,0
17,78,599,8499.0,0,1,218,0
5,12,125,2899.0,0,1,130,0
2,15,124,3490.0,0,1,162,0
2,72,647,6239.0,0,1,220,0
9,11,125,1899.0,0,1,145,0
2,110,599,9850.59,0,1,170,0
1,78,600,6999.0,0,1,180,0
10,13,125,4099.0,0,1,149,0
2,15,124,4148.0,0,1,134,0
2,94,124,3699.0,0,2,122,0
5,15,124,3299.0,0,1,157,0
2,14,125,4799.0,0,1,175,0
4,29,348,7449.0,0,1,200,0
1,12,125,3229.0,0,1,132,0
4,11,124,3004.46,0,1,140,0
3,7,49,1556.62,0,1,90,0
3,5,124,3200.0,0,1,162,0
1,15,124,2999.0,0,1,146,0
1,12,125,2999.0,0,1,155,0
6,9,100,1802.44,0,1,91,0
9,5,49,1795.0,0,1,90,0
2,14,152,3465.0,0,1,149,0
3,5,49,1712.88,0,1,80,0
8,12,125,3160.0,0,1,149,0
22,14,152,3465.0,0,1,149,0
1,22,278,4249.0,0,1,166,0
1,5,49,1051.45,0,1,58,0
5,5,49,1219.45,0,1,60,0
4,125,1170,19650.0,0,1,276,0
4,55,883,9299.0,0,1,260,0
11,6,49,1999.0,0,1,78,0
4,15,124,3399.0,0,1,149,0
7,7,49,2189.0,0,1,91,0
1,6,49,1622.13,0,1,90,0
2,6,49,1274.15,0,1,60,0
4,7,125,1752.0,0,1,123,0
12,7,49,1501.93,0,1,90,0
2,7,49,2159.0,0,1,95,0
14,15,125,3885.0,0,1,118,0
6,6,49,1682.23,0,1,95,0
4,22,278,5199.0,0,1,158,0
3,46,535,6244.52,0,1,182,0
3,20,325,7374.42,0,1,260,0
2,5,125,1849.0,0,1,122,0
1,11,125,2539.0,0,1,124,0
11,20,239,2860.22,0,1,123,0
3,15,125,3099.0,0,1,188,0
3,11,124,2499.0,0,1,152,0
1,21,198,3575.0,0,1,157,0
3,6,49,1261.52,0,1,82,0
2,26,421,7750.0,0,1,270,0
1,32,395,6999.0,0,1,213,0
2,4,49,1088.7,0,1,60,0
1,15,125,3599.0,0,1,175,0
24,13,124,2905.0,0,1,123,0
2,8,124,1599.0,0,1,100,0
20,5,49,1219.45,0,1,60,0
1,82,600,6699.0,0,1,220,0
21,5,49,1531.0,0,1,89,0
1,12,1520,12525.0,0,1,384,0
2,12,72,2374.0,0,1,93,0
5,15,124,4829.0,0,1,144,0
4,44,499,4201.07,0,1,150,0
1,25,279,5689.0,0,1,169,0
1,41,583,3173.3,0,1,199,0
5,75,740,12025.05,0,1,258,0
1,21,249,4206.48,0,1,164,0
1,125,599,9499.0,0,1,195,0
12,96,599,8235.0,0,1,176,0
2,29,602,2972.08,4,1,560,0
1,7,49,2159.0,0,1,95,0
2,106,748,7750.0,0,1,203,0
2,7,49,2899.0,0,1,110,0
4,5,49,1051.45,0,1,58,0
4,6,74,1556.62,0,1,87,0
20,5,49,1435.0,0,1,97,0
1,29,602,3841.72,2,1,570,0
7,17,249,4795.0,0,1,226,0
2,76,839,9569.0,0,1,249,0
4,10,124,2299.0,0,1,116,0
2,44,499,8999.0,0,1,208,0
6,15,124,3490.0,0,1,162,0
4,5,49,1799.0,0,1,83,0
4,21,250,4605.0,0,1,145,0
2,5,49,1599.0,0,1,81,0
1,34,400,7199.0,0,1,197,0
1,100,1084,15019.29,0,1,283,0
4,5,49,1875.0,0,1,78,0
4,4,49,1401.0,0,1,97,0
17,115,847,9799.0,0,1,193,0
1,12,125,3699.0,0,1,148,0
8,13,124,2399.0,0,1,130,0
3,22,599,9499.0,0,1,195,0
3,5,49,1742.33,0,1,85,0
11,93,599,7146.03,0,1,182,0
3,14,125,4599.0,0,1,165,0
6,20,499,6500.0,0,1,188,0
2,19,249,3995.0,0,1,200,0
1,5,74,1490.21,0,1,83,0
2,15,125,4599.0,0,1,172,0
4,24,248,4399.0,0,1,143,0
3,112,748,10637.91,0,1,185,0
13,5,49,1307.0,0,1,83,0
5,15,124,3004.46,0,1,110,0
3,50,591,5511.28,0,1,174,0
10,5,49,1399.0,0,1,70,0
3,46,535,5763.71,0,1,182,0
6,4,49,661.11,0,1,55,0
1,20,250,5299.0,0,1,170,0
3,98,49,1321.63,0,1,73,0
2,49,659,8649.0,0,1,200,0
4,15,124,3797.0,0,1,161,0
1,72,649,6600.0,0,1,174,0
3,4,49,2380.0,0,1,144,0
3,11,152,3305.0,0,1,124,0
2,11,125,2299.0,0,1,130,0
6,21,198,1802.44,0,1,112,0
3,7,49,2855.0,0,1,92,0
3,14,152,3465.0,0,1,149,0
1,59,49,3631.0,0,2,89,0
2,57,749,7600.0,0,1,222,0
2,9,125,1639.0,0,1,105,0
10,15,124,3020.0,0,1,162,0
3,90,987,8444.22,0,1,229,0
2,155,1352,15500.0,0,1,304,0
2,15,124,2769.0,0,1,150,0
8,4,49,661.11,0,1,55,0
1,32,385,6299.0,0,1,202,0
2,67,645,8399.0,0,1,215,0
1,11,198,2283.24,0,1,125,0
2,80,696,9150.0,0,1,161,0
2,5,49,1559.0,0,1,75,0
2,4,49,865.16,0,1,60,0
10,5,49,1051.45,0,1,58,0
3,47,471,4999.0,0,1,190,0
2,12,125,3799.0,0,1,148,0
9,13,479,12499.0,3,2,380,0
4,49,582,8799.0,0,1,252,0
4,5,49,2320.0,0,1,122,0
2,4,49,2099.0,0,1,90,0
2,44,644,6189.0,0,1,165,0
10,15,125,4100.0,0,1,160,0
2,108,675,7995.0,0,1,167,0
3,28,249,3149.0,0,1,170,0
2,15,125,3296.0,0,1,150,0
2,85,1130,11850.0,0,1,238,0
4,7,73,1322.23,0,1,76,0
3,7,49,1352.28,0,1,70,0
5,48,660,7199.0,0,1,189,0
11,20,244,4100.0,0,1,185,0
7,6,49,1501.93,0,1,90,0
10,6,49,1501.93,0,1,90,0
4,98,748,7199.0,0,1,226,0
3,20,498,9990.0,0,1,400,0
5,9,49,3825.0,0,1,92,0
4,11,125,2299.0,0,1,130,0
3,12,124,2125.0,0,1,97,0
3,7,49,1262.13,0,1,89,0
2,4,72,3000.0,0,1,65,0
4,7,49,1706.87,0,1,81,0
4,47,471,6400.0,0,1,196,0
2,17,234,5105.0,0,1,151,0
2,8,125,3500.0,0,1,110,0
3,12,125,2999.0,0,1,148,0
6,50,1199,14694.75,0,1,215,0
1,33,330,4942.0,0,1,177,0
12,18,175,1809.0,0,1,95,0
5,5,249,3190.0,0,1,140,0
4,10,125,1999.0,0,1,109,0
10,5,49,1606.0,0,1,97,0
6,12,125,3023.09,0,1,113,0
7,5,49,1051.45,0,1,58,0
3,11,198,1802.44,0,1,112,0
2,11,124,2171.0,0,1,122,0
7,39,398,7109.0,0,1,180,0
2,12,124,3499.0,0,1,110,0
4,72,649,7250.0,0,1,174,0
10,7,49,2299.0,0,1,91,0
17,4,49,2467.0,0,1,90,0
5,5,49,1051.45,0,1,58,0
5,50,883,9365.0,0,1,235,0
27,4,49,661.11,0,1,55,0
3,10,124,2299.0,0,1,116,0
1,4,49,1088.7,0,1,60,0
5,120,599,9850.0,0,1,161,0
5,8,123,1802.44,0,1,87,0
1,8,125,2599.0,0,1,99,0
5,14,124,2644.0,0,1,116,0
1,12,125,3899.0,0,1,161,0
16,12,124,3299.0,0,1,126,0
2,147,1198,14490.0,0,1,185,0
3,4,50,1199.0,0,1,99,0
20,26,1116,30000.0,0,2,950,0
4,40,649,7569.0,0,1,204,0
7,9,49,2285.0,0,1,98,0
4,5,49,2470.0,0,1,85,0
2,4,49,1199.0,0,1,85,0
3,9,125,1849.0,0,1,122,0
3,5,49,1785.0,0,1,92,0
3,11,125,2930.0,0,1,116,0
3,11,198,2000.0,0,1,123,0
1,6,49,2223.4,0,1,100,0
1,47,449,8749.0,0,1,112,0
3,6,49,1742.33,0,1,98,0
2,9,121,3500.0,0,1,87,0
1,24,248,4399.0,0,1,143,0
5,120,599,9999.0,0,1,160,0
9,5,49,2049.0,0,1,102,0
1,20,244,4100.0,0,1,185,0
17,5,49,2398.04,0,1,90,0
13,6,49,1772.38,0,1,82,0
3,11,123,1254.31,0,1,95,0
1,20,397,9299.0,0,1,175,0
7,40,1276,1742.94,2,1,800,0
4,4,49,999.0,0,1,59,0
3,19,249,4699.0,0,1,180,0
1,50,903,7750.0,0,1,254,0
8,7,49,3020.0,0,1,92,0
1,150,749,11399.0,0,1,163,0
10,15,124,3797.0,0,1,161,0
1,13,124,2399.0,0,1,130,0
17,40,460,6999.0,0,1,188,0
3,38,125,2199.0,0,1,131,0
8,14,125,4599.0,0,1,165,0
2,87,798,9100.0,0,1,199,0
5,11,198,2283.24,0,1,125,0
3,54,883,9300.0,0,1,270,0
4,15,124,2999.0,0,1,146,0
2,48,660,7199.0,0,1,189,0
3,13,125,1860.0,0,1,123,0
5,7,49,2258.0,0,1,76,0
1,13,124,3249.0,0,1,118,0
3,10,124,2699.0,0,1,119,0
4,9,125,1849.0,0,1,122,0
23,5,49,1799.0,0,1,83,0
8,5,49,1589.0,0,1,86,0
3,12,125,3249.0,0,1,127,0
19,6,49,1486.0,0,1,86,0
9,33,249,5200.0,0,1,154,0
3,85,592,5703.0,0,1,206,0
2,25,767,570.96,2,1,600,0
2,24,50,1549.0,0,1,85,0
4,125,798,13395.0,0,1,167,0
2,48,486,4799.0,0,1,196,0
7,25,767,570.96,2,1,600,0
2,112,748,8865.0,0,1,179,0
2,53,805,8999.0,0,1,246,0
6,4,49,1316.22,0,1,75,0
4,4,49,1535.0,0,1,78,0
2,125,1170,16300.0,0,1,238,0
2,9,49,2999.0,0,1,96,0
1,46,535,5763.71,0,1,182,0
4,12,125,3160.0,0,1,149,0
3,5,49,1051.77,0,1,77,0
2,53,883,9600.0,0,1,260,0
3,95,675,8695.0,0,1,186,0
3,11,292,5799.0,0,1,179,0
1,19,281,2849.0,0,1,200,0
3,6,244,3000.0,0,1,92,0
4,7,49,1778.39,0,1,90,0
2,110,49,1262.13,0,1,89,0
8,8,75,4500.0,0,1,85,0
3,30,602,3230.57,4,1,590,0
5,5,49,2398.04,0,1,90,0
5,11,121,3500.0,0,1,87,0
4,12,125,2090.0,0,1,142,0
3,4,49,1199.0,0,1,85,0
3,17,249,4795.0,0,1,226,0
4,120,599,13099.0,0,1,184,0
6,15,198,1802.44,0,1,112,0
3,44,250,4679.0,0,1,165,0
4,20,249,3190.0,0,1,140,0
7,10,124,1649.0,0,1,109,0
8,98,996,11449.0,0,1,238,0
2,70,848,10283.0,0,1,214,0
4,8,125,2090.0,0,1,142,0
2,14,454,17000.0,0,2,160,0
2,88,953,10825.0,0,1,186,0
2,61,223,4649.0,0,2,108,0
2,13,125,2163.0,0,1,131,0
8,6,49,2018.0,0,1,76,0
2,20,325,6172.39,0,1,245,0
10,9,125,1399.0,0,1,96,0
4,65,680,11269.0,0,1,236,0
1,85,1130,12100.0,0,1,238,0
12,63,125,2209.0,0,1,121,0
1,5,49,1795.0,0,1,90,0
1,12,124,3271.0,0,1,110,0
5,5,125,2799.0,0,1,116,0
21,5,49,1435.0,0,1,97,0
6,98,998,11599.0,0,1,220,0
1,18,200,3999.0,0,1,149,0
2,160,988,13539.0,0,1,170,0
3,11,198,5500.0,0,1,112,0
1,7,49,1682.23,0,1,85,0
5,20,249,2999.0,0,1,138,0
2,10,198,2000.0,0,1,123,0
2,10,124,2299.0,0,1,116,0
2,5,49,1201.42,0,1,66,0
3,15,124,3499.0,0,1,158,0
2,46,530,14199.0,0,1,213,0
4,15,124,3900.0,0,1,174,0
9,9,109,1849.0,0,1,99,0
2,7,123,1802.44,0,1,87,0
26,34,148,7500.0,0,1,105,0
4,7,49,1749.0,0,1,100,0
22,95,498,5950.02,0,1,160,0
4,29,567,9500.0,0,1,318,0
3,16,304,8899.0,0,1,128,0
3,15,124,4829.0,0,1,144,0
3,21,817,20454.24,0,2,800,0
38,44,549,9183.0,0,1,131,0
12,14,398,5999.0,0,1,228,0
7,4,49,1316.22,0,1,75,0
9,9,125,1682.23,0,1,112,0
2,95,996,10299.0,0,1,207,0
3,36,1487,7900.0,0,2,945,0
10,5,49,2398.04,0,1,90,0
1,27,249,3880.0,0,1,190,0
1,12,124,2403.45,0,1,138,0
12,75,740,12025.05,0,1,258,0
11,120,599,9321.1,0,1,169,0
3,65,1063,9399.0,0,1,229,0
3,53,510,8690.0,0,1,123,0
16,6,583,7512.65,0,1,186,0
15,24,248,4399.0,0,1,143,0
3,12,149,2487.59,0,1,111,0
3,60,647,11950.0,0,1,261,0
9,9,49,3825.0,0,1,92,0
6,22,244,5300.0,0,1,228,0
13,4,49,865.16,0,1,60,0
5,13,125,2289.0,0,1,160,0
3,50,903,8950.0,0,1,282,0
14,15,49,1838.5,0,1,98,0
1,5,50,3194.0,0,1,127,0
3,15,124,3299.0,0,1,157,0
4,23,278,6729.0,0,1,211,0
1,28,400,7975.0,0,1,263,0
1,11,125,2143.0,0,1,112,0
4,10,125,1895.0,0,1,147,0
5,5,49,1785.0,0,1,92,0
4,50,498,4699.0,0,1,174,0
22,9,125,1849.0,0,1,122,0
2,66,1063,7362.4,0,1,221,0
3,7,49,1838.5,0,1,98,0
1,6,49,1682.23,0,1,90,0
1,28,400,9495.0,0,1,263,0
6,5,49,1307.0,0,1,83,0
3,73,49,1501.93,0,1,82,0
1,87,649,8499.0,0,1,208,0
4,22,146,2999.0,0,1,101,0
3,5,49,1955.0,0,1,130,0
2,13,123,3350.0,0,1,152,0
3,12,125,2999.0,0,1,155,0
1,17,249,4780.0,0,1,213,0
30,4,49,1899.0,0,1,78,0
2,39,583,7810.0,0,1,195,0
2,98,600,7449.0,0,1,187,0
19,11,124,3004.46,0,1,140,0
1,8,49,2549.0,0,1,94,0
26,6,74,1556.62,0,1,87,0
3,141,749,12505.0,0,1,166,0
1,80,696,8112.0,0,1,161,0
1,24,276,4099.0,0,1,200,0
4,50,805,8654.0,0,1,248,0
2,13,124,2399.0,0,1,130,0
3,19,249,2999.0,0,1,160,0
2,5,49,1778.0,0,1,72,0
2,80,599,7068.0,0,1,190,0
5,61,698,13875.0,2,1,740,0
1,63,1449,17850.0,0,1,305,0
7,39,450,7999.0,0,1,167,0
1,12,124,3099.0,0,1,158,0
3,41,321,5849.0,0,1,169,0
2,5,49,2049.0,0,1,102,0
2,28,299,4399.0,0,1,191,0
22,7,49,1171.37,0,1,65,0
1,8,49,2899.0,0,1,115,0
3,22,348,6800.0,0,1,258,0
4,11,49,1899.0,0,1,80,0
1,45,595,5540.0,0,1,155,0
1,15,124,3499.0,0,1,110,0
3,13,124,1899.0,0,1,120,0
2,5,49,2467.0,0,1,90,0
3,15,125,4379.0,0,1,134,0
4,120,599,9999.0,0,1,160,0
2,20,449,9780.0,0,1,106,0
17,117,599,11549.0,0,1,197,0
18,4,49,661.11,0,1,55,0
3,7,121,3500.0,0,1,87,0
10,11,124,2499.0,0,1,152,0
3,5,49,1051.45,0,1,58,0
5,5,49,1307.0,0,1,83,0
1,14,75,2103.54,0,1,105,0
2,8,74,1452.65,0,1,87,0
3,78,656,5999.0,0,1,201,0
1,12,125,3389.0,0,1,137,0
2,40,493,9999.0,0,1,247,0
3,7,125,1799.0,0,1,115,0
2,21,244,3990.0,0,1,167,0
4,4,49,1499.0,0,1,62,0
8,4,49,1401.0,0,1,97,0
2,12,150,2524.0,0,1,130,0
8,8,49,2157.0,0,1,81,0
7,37,498,4999.0,0,1,230,0
1,42,321,5449.0,0,1,168,0
11,7,49,1628.0,0,1,95,0
1,6,49,1999.0,0,1,78,0
13,47,449,8749.0,0,1,112,0
1,70,848,10283.0,0,1,214,0
4,6,49,1321.63,0,1,73,0
7,8,599,13799.0,0,1,189,0
3,19,249,6800.0,0,1,262,0
6,107,992,12295.0,0,1,228,0
14,5,49,1051.45,0,1,58,0
1,4,49,1199.0,0,1,60,0
5,102,599,9109.0,0,1,175,0
4,11,125,2299.0,0,1,128,0
2,36,399,6099.0,0,1,209,0
3,6,125,4749.0,0,1,173,0
5,96,806,7950.0,0,1,228,0
1,4,49,1501.0,0,1,83,0
2,15,125,5000.0,0,1,159,0
2,80,696,8112.0,0,1,161,0
5,15,124,3020.0,0,1,162,0
23,7,49,1499.53,0,1,80,0
6,6,150,1462.95,0,1,105,0
1,11,125,2299.0,0,1,130,0
2,15,124,3499.0,0,1,158,0
1,48,652,7400.0,0,1,175,0
1,6,49,1989.0,0,1,75,0
6,12,125,2669.0,0,1,124,0
18,40,499,8595.0,0,1,197,0
9,4,49,865.16,0,1,60,0
10,7,49,2120.0,0,1,90,0
7,64,650,8250.0,0,1,205,0
3,50,249,5108.6,0,1,97,0
2,41,660,11419.23,0,1,290,0
3,41,583,3173.3,0,1,199,0
4,72,645,6799.0,0,1,195,0
3,4,49,1232.07,0,1,82,0
4,6,49,1622.13,0,1,90,0
2,18,200,3999.0,0,1,149,0
4,100,1170,13700.0,0,1,225,0
1,106,998,20102.0,0,1,316,0
4,15,124,5399.0,0,1,149,0
8,12,124,2403.45,0,1,105,0
3,115,599,10397.0,0,1,163,0
4,5,49,2398.04,0,1,90,0
2,55,449,9780.0,0,1,106,0
1,9,49,2516.0,0,1,75,0
3,34,124,5578.0,0,1,115,0
4,71,798,7950.0,0,1,179,0
4,12,125,2669.0,0,1,124,0
2,48,652,7400.0,0,1,175,0
1,102,599,9109.0,0,1,175,0
21,15,124,3020.0,0,1,162,0
5,4,50,2599.0,0,1,116,0
27,13,74,1925.04,0,1,97,0
6,106,748,7750.0,0,1,203,0
17,78,599,7869.0,0,1,218,0
9,15,124,2999.0,0,1,146,0
3,63,1449,22250.0,0,1,320,0
22,50,583,7512.65,0,1,186,0
2,11,163,2599.0,0,1,116,0
4,61,598,5659.0,0,1,182,0
15,5,49,1051.45,0,1,58,0
11,12,125,3160.0,0,1,149,0
4,80,696,8200.0,0,1,161,0
1,11,198,2995.0,0,1,112,0
8,11,125,1899.0,0,1,145,0
1,14,125,4599.0,0,1,159,0
3,4,49,1544.0,0,1,89,0
3,69,1449,15700.0,0,1,290,0
1,15,175,3299.0,0,1,134,0
2,124,599,13799.0,0,1,189,0
2,7,49,1262.13,0,1,89,0
4,47,530,11349.0,0,1,221,0
2,13,124,3149.0,0,1,115,0
30,6,49,1321.63,0,1,73,0
6,23,124,2699.0,0,1,120,0
2,12,124,3099.0,0,1,128,0
2,52,624,9086.0,0,1,137,0
6,19,249,4199.0,0,1,223,0
3,15,125,3499.0,0,1,189,0
7,6,74,1556.62,0,1,87,0
2,22,244,5300.0,0,1,228,0
1,5,49,1499.0,0,1,58,0
1,6,49,1490.0,0,1,87,0
2,5,49,1376.32,0,1,56,0
2,5,49,1589.0,0,1,86,0
2,40,460,6999.0,0,1,188,0
4,67,1552,11899.0,0,1,295,0
4,22,243,4195.0,0,1,146,0
1,68,1450,20931.45,0,1,350,0
4,19,249,4149.0,0,1,180,0
