Seniority,Power,Cylinder_capacity,Value_vehicle,N_doors,Type_fuel,Weight,Cluster
2,150,1995,31200.0,4,2,1415,1
2,100,1995,17030.0,4,2,1325,2
2,100,1997,26580.0,4,2,1486,1
2,116,2148,27106.88,4,2,1790,1
2,116,1762,18997.99,4,2,1170,2
9,115,1598,21250.0,5,1,1297,2
2,100,1896,14873.3,5,2,1165,2
8,110,3246,21245.78,5,2,2040,1
8,110,1896,19751.12,5,2,1250,2
15,119,6057,52999.0,0,2,5260,1
2,70,1867,12660.0,5,2,1084,2
10,81,4525,42920.0,0,2,4525,1
29,105,1598,27310.0,4,2,1424,2
10,133,1461,12600.0,4,1,980,2
10,133,1422,13740.0,4,1,1089,2
7,90,1896,16848.59,5,2,1150,2
7,90,1289,7602.8,5,2,985,2
7,90,999,23190.0,5,2,1190,2
4,125,1991,27800.0,5,2,1718,1
1,100,1753,18440.0,5,2,1234,2
16,69,1868,17222.0,5,2,1480,2
1,90,2800,23884.4,5,2,2017,1
5,65,1686,11600.0,3,2,1020,2
18,100,1461,20845.0,4,2,1215,2
17,75,1396,11960.14,5,1,1015,2
12,136,1997,31600.0,5,2,1538,1
22,185,3964,26283.82,5,1,1680,1
20,75,1974,13450.65,5,2,1225,2
21,90,1998,35844.36,5,2,1380,1
5,82,1870,21213.0,5,2,1728,2
5,82,1422,17030.0,5,2,1089,2
5,82,998,21699.99,5,2,1185,2
33,75,1560,18594.55,4,2,1144,2
12,8,49,2599.0,0,1,95,0
10,122,2384,26684.94,5,2,1461,1
5,11,198,5500.0,0,1,112,0
4,90,1461,16150.0,5,2,1190,2
9,71,1905,12230.6,3,2,1155,2
6,115,1731,21456.13,5,1,1365,2
2,60,1389,10230.43,3,1,970,2
4,90,1896,13540.81,5,2,1124,2
5,28,845,656.0,4,1,630,2
7,143,2498,36186.94,4,2,1585,1
7,117,1749,22930.0,5,1,1377,2
15,102,2461,26489.63,4,2,1850,1
4,75,1360,11760.0,5,1,1025,2
11,75,1360,14792.0,5,1,1014,2
2,112,1896,23880.0,5,2,1260,2
16,66,1086,10590.0,5,1,925,2
26,50,954,7115.98,3,1,760,2
5,110,1598,18310.0,5,1,1280,2
9,90,1896,18415.01,5,2,1309,2
9,90,2476,14153.84,5,2,1425,2
8,110,1560,20840.0,5,2,1205,2
2,63,1086,9550.0,5,1,886,2
9,150,2148,32311.8,5,2,1934,1
3,85,1910,14420.0,5,2,1055,2
2,120,1910,24640.0,5,2,1448,1
1,127,953,10825.0,0,1,186,0
3,60,1171,10280.13,5,1,845,2
3,90,1364,16350.0,3,2,960,2
6,90,1753,13913.43,5,2,1194,2
2,87,798,9100.0,0,1,199,0
4,110,1560,25390.0,4,2,1437,2
2,75,1422,14661.0,5,2,1151,2
13,100,1870,23850.0,5,2,1773,1
3,105,1598,20645.0,5,1,1210,2
1,105,1896,20430.0,5,2,1310,2
8,177,2231,35900.0,5,2,1595,1
1,60,1124,9621.74,3,1,805,2
1,60,1582,22900.0,3,1,1255,2
1,60,1590,20000.0,3,1,925,2
7,258,2987,67774.99,5,2,2175,1
1,90,1761,13255.38,4,1,1155,2
7,105,1910,18054.39,5,2,1405,2
4,82,1199,15649.99,5,1,1120,2
2,110,1598,18620.0,5,1,1175,2
1,75,2370,19154.26,4,2,1630,1
8,75,999,15250.01,5,1,1055,2
12,125,1395,25642.42,5,1,1180,2
9,105,1896,19889.0,5,2,1290,2
2,115,1560,29450.0,4,2,1517,1
1,105,1461,24350.0,5,2,1490,2
2,105,1896,22830.0,5,2,1361,2
3,105,1598,23800.0,5,2,1385,2
4,127,2800,27773.48,2,2,1795,1
4,82,1870,23330.0,5,2,1677,2
1,130,1870,22420.0,5,2,1270,1
9,115,1753,23010.0,5,2,1437,2
2,80,1461,20710.0,5,2,1340,2
1,120,1598,18900.0,5,1,1212,2
2,110,1870,20780.0,5,2,1380,2
2,140,2204,21100.0,5,2,1391,1
4,75,1390,13326.0,5,1,1057,2
3,63,1193,6595.45,5,1,900,2
1,39,398,7109.0,0,1,180,0
7,69,1753,13618.93,3,1,1100,2
5,90,1665,22075.17,4,2,1340,2
5,90,1995,33400.0,4,2,1505,1
3,83,2494,14156.0,2,2,1470,2
10,94,1399,11555.0,5,1,1060,2
2,14,125,4299.0,0,1,153,0
4,68,1391,10752.11,5,1,955,2
11,75,1360,13350.0,3,1,1138,2
12,102,1595,19935.0,5,1,1173,2
1,100,1596,18430.0,5,1,1297,2
6,85,1390,16520.0,5,1,1000,2
6,90,1896,18440.0,4,2,1263,2
15,90,1360,17020.0,5,1,1182,2
10,150,1997,30200.0,5,2,1614,1
5,75,1560,20316.17,5,2,1219,2
5,75,1997,20460.0,5,2,1595,2
4,100,1595,16221.32,5,1,1255,2
2,90,1997,18598.0,5,2,1200,2
5,55,1272,7987.45,3,1,895,2
1,100,1896,15150.0,3,2,1142,2
13,68,1399,16370.0,5,2,1113,2
27,68,1700,12260.65,3,2,1195,2
27,90,1597,13480.7,4,1,1085,2
11,110,1560,22350.0,5,2,1495,2
3,65,1870,16467.73,5,2,1250,2
10,71,1905,14793.43,5,2,1106,2
2,170,2143,49100.01,5,2,1845,1
20,75,2283,16380.0,6,2,1505,2
4,110,1997,21110.0,5,2,1421,1
5,110,1686,17565.0,5,1,1233,2
15,70,1461,17400.0,4,2,1148,2
15,70,1896,19889.0,4,2,1290,2
6,60,1390,9420.24,3,1,995,2
6,60,1896,23349.32,3,1,1255,2
2,126,2497,39878.11,4,2,1440,1
2,126,1970,30160.0,4,2,1420,1
15,4,49,1899.0,0,1,78,0
19,60,1390,9824.51,5,1,1020,2
2,150,1984,28480.0,5,1,1315,1
4,75,1248,14859.26,4,2,1395,2
4,75,1493,13703.08,4,2,1120,2
3,82,1199,17800.0,5,1,1095,2
2,40,499,8595.0,0,1,197,0
9,122,2800,22513.91,2,2,1720,1
9,122,1248,13951.27,2,2,1210,2
2,156,2953,32490.0,2,2,2137,1
1,143,1796,32102.58,3,1,1400,1
4,85,1461,19170.0,3,2,1175,2
10,95,1390,16470.0,5,1,1235,2
6,86,1299,13096.05,5,1,980,2
7,68,1896,12170.5,5,2,1070,2
10,75,1598,15695.0,5,2,1157,2
11,94,2299,20315.65,2,2,1600,1
1,60,1198,12250.0,5,1,1090,2
1,60,1598,13192.22,5,1,1222,2
2,100,1686,20670.0,5,2,1305,2
4,71,798,7950.0,0,1,179,0
4,71,124,1949.0,0,1,121,0
1,102,1595,20750.0,4,1,1286,2
1,96,1399,12490.0,4,1,1064,2
1,100,1596,16385.0,5,1,1264,2
1,5,49,1307.0,0,1,83,0
3,19,249,4699.0,0,1,180,0
8,90,1896,18440.0,4,2,1263,2
2,136,1997,23555.0,4,2,1461,1
1,85,1341,11700.0,5,1,997,2
1,85,1461,20610.0,5,1,1250,2
1,71,1905,13967.52,5,2,1035,2
2,120,2198,28338.31,5,2,1950,1
7,85,1461,19125.0,5,2,1095,2
1,136,1951,28451.91,4,2,1450,1
3,90,1598,26460.0,5,2,1661,1
1,90,1582,19090.0,5,2,1309,2
5,60,1389,10310.0,4,1,1065,2
2,127,2798,23870.0,5,2,1885,1
2,127,1896,30600.0,5,2,1405,1
2,127,2488,26356.6,5,2,1680,1
2,100,1596,15385.91,5,1,1201,2
5,70,1867,12500.0,5,2,1010,2
4,150,1991,31282.68,2,1,1440,1
11,129,1396,17790.0,4,1,1205,2
11,129,1870,22810.0,4,1,1678,1
3,80,1461,17920.0,5,2,1095,2
5,110,1997,22310.0,5,2,1535,1
2,90,1896,13540.81,5,2,1124,2
2,125,2299,34122.1,2,2,2005,1
1,75,1461,11813.18,5,2,1189,2
1,65,1242,11645.0,3,1,1015,2
2,110,1997,21053.45,5,2,1361,2
1,12,125,1695.0,0,1,141,0
12,136,1199,27900.0,4,2,1270,2
4,109,1997,19458.2,5,2,1415,2
1,90,1997,14680.0,3,2,1145,2
2,100,1686,22520.0,4,2,1329,2
1,90,1997,17205.0,5,2,1200,2
6,125,1998,24010.0,5,2,1842,1
6,115,1984,19154.26,4,1,1230,2
11,20,239,2860.22,0,1,123,0
11,20,680,10519.0,0,1,236,0
11,20,249,3006.0,0,1,142,0
7,122,1995,18850.0,4,1,1560,1
7,122,1753,16610.0,4,1,1399,2
4,59,1086,9100.0,5,1,884,2
4,59,1560,21600.0,5,1,1205,2
10,101,1595,14724.8,5,1,1190,2
4,90,1598,13754.49,5,1,1088,2
2,150,1999,20765.0,4,1,1271,1
2,64,1896,12392.59,5,2,1155,2
2,79,2299,17410.43,4,2,1600,2
3,140,1364,23420.0,5,1,1445,1
16,110,1587,18270.0,5,1,1176,2
4,90,1997,18943.0,5,2,1300,2
4,110,1968,23265.0,5,2,1297,2
4,105,1598,22370.01,5,2,1220,2
9,163,1995,37600.0,4,2,1510,1
3,100,1461,21510.0,5,2,1340,2
8,140,2204,23300.0,5,2,1351,1
2,90,1598,17169.99,5,2,1397,2
1,140,1968,26640.0,5,2,1276,1
3,68,1896,11455.29,5,2,1070,2
1,115,1753,20205.0,5,2,1415,2
1,120,1910,22290.0,5,2,1335,1
1,20,448,9322.0,0,1,117,0
4,110,1197,19080.01,5,2,1213,2
3,110,1896,21275.0,4,2,1286,2
1,90,1461,23557.1,5,2,1378,2
11,105,1896,22000.0,3,2,1251,2
1,64,1896,10756.24,3,2,1070,2
1,112,1560,22260.0,5,2,1260,2
5,70,1398,15500.0,5,2,1184,2
1,105,1598,22250.0,5,2,1365,2
5,102,1595,18850.0,3,1,1082,2
2,140,1364,26450.0,5,1,1355,1
3,8,82,1355.0,0,1,75,0
1,150,2324,23259.17,3,1,1317,1
7,75,1248,13850.0,3,2,1130,2
6,115,1560,19480.0,5,2,1075,2
1,130,1499,32000.0,5,2,1492,1
1,109,1560,18765.0,5,2,1357,2
3,115,1598,19170.0,5,1,1215,2
3,115,1686,15460.0,5,1,1065,2
1,68,1398,16360.0,5,2,1035,2
5,140,1968,24473.5,5,2,1410,1
4,70,1422,12597.0,3,2,1106,2
3,100,1596,16360.0,3,1,1083,2
1,125,999,22025.0,5,1,1205,2
10,109,1598,10289.33,3,1,945,2
1,105,1598,19100.0,5,1,1195,2
19,120,1870,22810.0,5,2,1430,2
1,105,1896,21090.0,5,2,1287,2
1,11,125,3600.06,0,1,137,0
12,75,1296,8113.66,5,1,890,2
2,70,1867,12500.0,5,2,1010,2
4,110,1461,28350.0,5,2,1511,1
1,75,1390,14120.0,3,1,1025,2
2,101,2286,28346.48,5,1,1960,1
4,110,1598,22910.0,5,1,1270,2
4,110,1560,23750.0,5,2,1318,2
2,140,1968,30810.0,4,2,1476,1
17,68,2970,25520.0,0,2,1850,1
18,100,1870,27630.0,4,2,1906,1
17,115,1753,20300.0,4,2,1253,2
1,130,1896,26090.0,5,2,1200,1
2,80,1461,13100.0,3,2,960,2
3,100,1461,10535.74,3,1,925,2
20,140,2499,28818.53,5,2,1834,1
20,140,1721,11088.67,5,2,965,2
8,204,2993,45600.0,5,2,1850,1
10,65,1870,13642.97,5,2,1110,2
2,105,1896,20700.0,5,2,1250,2
13,115,1753,19905.0,3,2,1397,2
12,75,1390,14606.0,5,1,1094,2
1,75,1753,19100.0,5,2,1521,2
2,127,2800,20209.63,5,2,1775,1
5,5,49,1599.0,0,1,81,0
3,98,1390,16070.0,5,1,1165,2
20,120,1910,24720.0,5,2,1553,1
4,90,1905,15743.03,5,2,1152,2
14,92,4400,42185.0,0,2,4800,1
5,100,1596,17930.0,5,1,1140,2
15,92,4400,42185.0,0,2,4800,1
9,6,49,1501.93,0,1,90,0
29,120,1910,24720.0,5,2,1553,1
29,120,1597,14869.04,5,2,1275,2
2,80,1240,12600.0,5,1,980,2
3,100,1995,23340.0,4,2,1435,1
10,140,1968,29100.0,5,2,1655,1
2,71,1905,13162.17,4,2,1185,2
2,95,1598,21400.0,5,2,1090,2
2,95,1997,28345.3,5,2,1732,1
3,20,325,7374.42,0,1,260,0
19,40,903,5409.11,3,1,680,2
14,117,1749,20653.0,5,1,1245,2
14,117,1560,18350.0,5,1,1302,2
13,64,1896,12230.0,5,2,1133,2
13,64,1896,13465.0,5,2,1090,2
25,75,1974,13450.65,5,2,1225,2
1,163,2688,39913.62,5,2,1980,1
15,76,2496,15836.67,5,2,1618,2
7,85,1461,15550.0,6,2,1389,2
3,92,4400,42185.0,0,2,4800,1
6,125,1749,23080.0,5,1,1377,1
5,160,1896,20860.0,3,2,1215,1
2,5,49,1778.0,0,1,72,0
2,60,1390,10816.53,4,1,1050,2
4,90,1896,14625.0,4,2,1159,2
3,100,1995,23239.54,5,2,1428,1
4,71,1560,17470.0,5,2,1165,2
2,110,1493,16850.0,4,2,1035,2
6,85,1341,10250.0,5,1,965,2
9,109,2151,23222.87,5,2,1906,1
11,70,1248,15320.0,5,2,1250,2
21,119,6057,52999.0,0,2,5260,1
20,58,1527,10494.95,3,2,890,2
15,60,1910,11435.0,5,2,1035,2
7,68,1700,13402.57,4,2,1095,2
26,75,1149,9230.0,5,1,941,2
11,106,2286,28721.2,2,2,1660,1
7,60,1397,10060.0,5,1,1065,2
7,60,1197,19340.0,5,1,1236,2
13,4,49,1401.0,0,1,97,0
9,110,1896,21520.0,5,2,1204,2
14,90,1905,15433.99,5,2,1152,2
14,90,1910,18650.0,5,2,1320,2
11,105,1896,22610.0,3,2,1389,2
13,112,1761,17128.84,4,1,1350,2
27,150,2199,35953.51,4,1,1410,1
3,105,1461,21700.0,4,2,1240,2
3,105,1399,14425.0,4,2,1066,2
19,60,1390,10782.16,5,1,988,2
5,90,1396,19599.93,5,2,1282,2
8,60,1753,11347.11,4,2,1030,2
24,105,1597,15805.0,5,1,1150,2
5,110,2286,21060.0,2,2,1680,1
7,64,1896,12455.0,4,2,1135,2
7,64,1597,14051.66,4,2,1188,2
18,40,1968,32200.0,3,1,1346,2
11,140,1968,27390.0,3,2,1340,1
9,110,1598,18070.0,5,1,1230,2
5,140,1968,29840.0,5,2,1484,1
4,197,3222,51823.11,5,2,1780,1
4,197,1753,13913.43,5,2,1194,1
23,90,1997,18340.0,5,2,1243,2
5,6,74,1173.78,0,1,87,0
1,70,1422,14218.0,5,2,1106,2
2,60,999,11909.99,5,1,926,2
4,90,1896,24280.89,4,2,1315,2
4,90,1461,21100.0,4,2,1205,2
3,90,1753,19088.14,5,2,1413,2
2,105,1598,26280.0,4,2,1420,1
13,120,1910,18650.0,5,2,1320,2
10,90,1997,18943.0,5,2,1300,2
13,105,1199,11010.0,5,2,960,2
17,136,1995,19382.64,5,1,1160,2
7,70,1968,17410.65,4,2,1494,2
2,115,1910,18710.0,5,2,1320,2
1,60,1149,9784.48,5,1,900,2
15,36,2262,35450.0,0,2,2722,1
15,36,49,1381.73,0,2,82,0
2,90,898,19070.0,5,1,1173,2
3,120,1910,24720.0,5,2,1553,1
4,476,5439,141750.0,2,1,1955,1
3,79,2299,21221.98,2,2,1690,1
17,90,1560,20825.0,5,2,1315,2
14,70,1248,20020.0,2,2,1273,2
19,78,2370,13683.86,5,2,1520,2
1,115,1910,22750.0,5,2,1290,1
4,105,1896,18009.23,5,2,1250,2
1,68,1399,13550.0,5,2,1077,2
17,119,6057,52999.0,0,2,5260,1
13,58,1527,11080.0,3,2,950,2
1,90,1598,18085.0,5,2,1082,2
15,105,1910,14845.0,5,2,1270,2
1,142,1975,20150.0,5,1,1542,1
21,75,1360,12302.72,3,1,1075,2
6,105,1598,18300.0,3,1,1190,2
1,103,1995,13199.25,5,1,1155,2
5,100,1896,17338.92,4,2,1171,2
10,108,1868,19200.0,6,2,1354,2
10,108,1870,12230.0,6,2,995,2
19,120,1870,33650.0,5,2,1695,1
3,105,1598,22050.0,5,2,1365,2
3,105,1968,29870.0,5,2,1454,1
4,125,1598,12380.85,4,2,1015,2
4,125,1598,15900.0,4,2,1272,2
4,125,1997,16320.0,4,2,1145,2
4,125,1910,18582.62,4,2,1505,1
2,100,1998,23410.0,5,2,1725,1
3,140,1968,30310.0,4,2,1454,1
2,120,1596,17600.0,3,1,1109,2
13,60,1124,11550.0,5,1,910,2
1,22,243,4195.0,0,1,146,0
1,133,2309,23625.79,4,1,1270,1
3,114,2184,19267.0,5,2,1555,1
3,173,2982,52320.0,5,2,1950,1
1,122,2148,34150.0,4,2,1440,1
11,100,1995,16850.0,5,2,1325,2
11,100,1798,23750.0,5,2,1310,2
1,120,1870,22145.0,4,2,1295,1
6,65,3199,54512.77,5,2,1530,1
7,105,1598,19100.0,5,1,1195,2
5,150,1896,20750.0,5,2,1301,1
11,65,1870,10307.36,4,2,900,2
11,65,1868,14890.0,4,2,1185,2
2,4,49,2460.0,0,1,170,0
29,80,1422,13497.04,5,2,1131,2
15,75,1390,12905.0,3,1,1034,2
2,150,1968,42762.21,5,2,1755,1
8,80,1388,14850.0,5,1,1197,2
1,100,1686,19400.0,5,2,1307,2
4,75,2399,15491.21,5,2,1800,2
6,60,1995,23340.0,3,1,1450,2
5,64,1896,12960.0,5,2,1133,2
15,90,1997,22133.0,5,2,1300,2
2,60,1390,10830.24,3,1,985,2
2,60,1997,18676.0,3,1,1300,2
6,163,1997,33768.67,4,2,1534,1
24,143,1461,26510.0,5,1,1311,2
5,105,1598,17600.0,5,1,1190,2
3,90,1364,19920.0,2,1,1230,2
2,140,1968,21377.0,5,2,1315,1
2,140,1398,17610.0,5,2,1070,2
2,115,1753,21455.0,5,2,1461,2
7,151,2429,23343.31,5,1,1780,1
8,60,1299,7903.31,3,1,860,2
8,60,1248,13650.65,3,1,1029,2
8,60,1498,10289.33,3,1,1087,2
5,95,1997,18790.0,2,2,1250,2
3,110,1560,24400.0,5,2,1424,2
5,100,2663,23138.97,5,2,1850,1
2,75,1248,17971.0,4,2,1115,2
6,80,1870,15220.0,5,2,1140,2
5,90,1905,15938.84,5,2,1151,2
6,174,2461,46090.0,5,2,2247,1
2,90,1896,14270.08,4,2,1170,2
2,90,1608,781.32,4,2,995,2
2,60,1391,10451.6,5,1,988,2
3,112,748,10637.91,0,1,185,0
2,6,49,2479.0,0,1,90,0
8,60,1753,7662.9,3,2,815,2
4,85,2148,27793.6,3,1,1730,1
3,69,1242,14150.0,5,1,1030,2
1,130,1870,27600.0,2,2,1430,1
3,90,1896,15995.0,5,2,1266,2
7,55,1870,12471.0,5,2,1100,2
1,82,1995,14911.11,4,2,1320,2
1,100,1896,19680.0,5,2,1210,2
2,80,1461,18545.0,3,2,1175,2
12,95,2148,23084.0,4,2,1745,1
3,144,2902,29040.0,5,2,2003,1
4,90,1997,18770.0,5,2,1243,2
2,5,49,2153.0,0,1,96,0
3,165,2494,23374.92,2,1,1180,1
11,85,1461,19300.0,3,2,1175,2
5,150,1991,31750.0,5,2,1820,1
5,150,2171,24575.38,5,2,1780,1
1,75,1242,10559.78,3,1,940,2
2,13,124,3149.0,0,1,115,0
3,75,2461,20001.45,5,2,1610,1
2,102,1598,22513.45,5,1,1070,2
2,88,1386,15650.0,5,1,1092,2
7,60,1769,10602.21,4,2,970,2
5,75,1390,14685.0,5,1,1021,2
5,112,1761,16549.27,5,1,1115,2
3,64,1896,11160.51,5,2,1095,2
3,64,1896,16670.0,5,2,1259,2
16,140,1968,24230.0,3,2,1281,1
5,90,1587,14418.28,3,1,1145,2
2,100,1596,18470.0,5,1,1297,2
3,130,1998,28040.0,5,2,1512,1
19,14,125,4299.0,0,1,153,0
12,70,1299,10550.0,3,1,905,2
3,105,1896,17120.0,5,2,1125,2
11,134,1998,26560.0,2,1,1390,1
2,110,1686,21290.0,5,2,1325,2
4,72,1150,10165.0,3,1,990,2
5,170,1149,9796.5,4,2,830,2
2,90,1998,19440.0,4,2,1485,2
3,125,1796,20290.0,4,1,1375,1
2,60,1149,9784.48,5,1,900,2
1,75,1686,15222.0,4,2,1205,2
6,15,124,3490.0,0,1,162,0
8,126,2184,21434.0,4,2,1419,1
1,6,49,1501.93,0,1,90,0
4,150,1995,26600.0,5,2,1530,1
12,130,2179,38710.0,5,2,1708,1
5,69,1242,10915.0,3,1,865,2
4,140,1895,28596.16,2,1,1275,1
2,15,125,3099.0,0,1,188,0
1,69,1242,13350.0,5,1,1030,2
3,130,1997,28800.0,4,2,1517,1
2,150,1896,23135.0,4,2,1326,1
2,100,1686,20810.0,5,2,1305,2
9,100,1896,23220.0,4,2,1361,2
5,90,1560,20825.0,5,2,1315,2
2,75,1390,11467.31,5,1,1028,2
5,71,1905,13312.42,3,2,1155,2
1,66,998,10700.0,5,1,933,2
4,110,1997,22560.0,5,2,1563,1
3,272,3498,64200.0,4,1,1655,1
9,116,2953,18862.12,2,2,1820,1
1,110,1598,26069.99,5,2,1326,2
6,70,1398,14067.0,5,2,947,2
5,105,1870,18090.0,5,2,1290,2
9,100,1198,19500.0,3,1,1205,2
1,95,1390,15385.91,2,1,1045,2
5,85,1461,15580.0,5,2,1195,2
3,90,1396,13282.37,3,1,1040,2
13,45,1196,9706.35,3,1,845,2
13,45,1995,16240.0,3,1,1203,2
9,100,1870,19300.0,5,2,1320,2
5,150,1395,31570.0,5,1,1375,1
3,105,1598,19290.0,5,1,1057,2
3,70,1422,13180.0,5,2,1089,2
2,110,1997,20807.04,5,2,1361,2
3,11,108,2289.0,0,1,100,0
3,122,1595,26430.0,5,1,1295,1
3,90,1598,16950.01,5,2,1170,2
19,60,1124,8642.55,3,1,815,2
3,150,2496,7362.4,4,1,1440,1
2,100,1598,17150.0,5,1,1375,2
4,116,1197,21559.78,5,1,1190,2
3,75,1753,19100.0,5,2,1521,2
1,150,1995,33327.65,5,2,1410,1
2,70,1299,12080.0,5,1,1037,2
8,64,1896,11160.51,5,2,1095,2
3,90,1896,17350.0,4,2,1365,2
7,140,2461,35140.0,4,2,1489,1
2,150,1998,28400.0,5,1,1345,1
2,90,1587,12140.44,5,1,1060,2
2,126,1998,18425.83,5,1,1190,2
3,90,1587,12140.44,5,1,1060,2
9,150,2148,44737.2,4,2,1535,1
6,140,2316,21756.64,5,1,1344,1
4,90,1753,13913.43,5,2,1194,2
1,306,2979,64700.0,2,1,1735,1
5,110,1587,19760.0,5,1,1360,2
3,136,1997,25980.0,5,2,1486,1
5,85,1998,20410.0,5,2,1655,2
3,72,1199,14529.99,4,1,1055,2
1,109,2461,26405.08,5,2,2067,1
2,163,505,10900.0,4,2,350,2
3,90,1896,17350.0,5,2,1365,2
6,95,1997,20910.0,5,2,1508,2
6,70,1867,12500.0,5,2,1010,2
2,90,1360,14550.0,5,1,1038,2
2,14,152,3465.0,0,1,149,0
2,46,535,5763.71,0,1,182,0
2,192,2494,38146.24,2,1,1525,1
22,120,1598,19970.0,5,1,1340,2
4,84,1248,18050.01,5,1,1145,2
1,81,1493,12500.0,5,2,1129,2
1,81,1896,17070.0,5,2,1270,2
11,102,1595,16310.0,5,1,1205,2
2,75,1360,14792.0,5,1,1014,2
11,140,1991,29400.0,5,2,1685,1
2,92,1560,19190.0,5,2,1182,2
2,218,3199,49100.0,5,1,2170,1
2,218,1598,18870.0,5,1,1170,1
1,115,1598,21090.0,3,1,1184,2
2,90,1461,20895.01,5,2,1320,2
6,30,602,3230.57,4,1,590,0
6,140,1968,26720.0,4,2,1454,1
3,70,1399,14600.0,3,2,1012,2
5,112,1991,16210.0,4,2,1335,2
9,90,1395,31570.0,3,2,1375,2
2,142,1975,20950.0,5,1,1462,1
2,129,1990,18571.27,4,1,1145,2
2,129,4966,67100.0,4,1,1585,1
3,9,123,1254.31,0,1,95,0
7,110,1461,25900.0,5,2,1461,2
3,138,1997,20560.0,4,1,1425,1
17,65,1870,11810.0,3,2,975,2
17,65,1995,33000.0,3,2,1360,1
5,102,1560,20432.1,4,2,1289,2
4,82,1199,17200.0,5,1,1083,2
4,75,1974,16022.98,3,1,1190,2
3,75,1753,16410.0,5,2,1397,2
2,120,1598,21700.0,5,1,1430,2
3,110,1896,19035.0,4,2,1286,2
1,75,1422,14240.0,5,2,1135,2
8,90,1997,15761.24,5,2,1185,2
1,143,2148,36639.2,4,2,1445,1
7,102,2148,22063.2,4,2,1690,1
7,165,2696,33980.0,5,2,1986,1
1,90,1598,18650.0,3,2,1082,2
5,85,1461,19670.0,5,2,1195,2
12,92,1560,21300.01,5,2,1090,2
3,11,198,1802.44,0,1,112,0
2,115,1910,24150.0,5,2,1355,1
14,105,1598,23827.01,5,2,1505,2
8,66,1086,11150.0,5,1,975,2
1,100,1870,22810.0,5,2,1678,1
2,100,1870,24050.0,5,2,1781,1
1,110,1560,23080.0,5,2,1425,2
2,75,1390,12655.0,4,1,1090,2
6,65,1242,11645.0,3,1,1015,2
4,105,1398,16360.0,5,2,1035,2
4,105,2477,26486.6,5,2,1910,1
4,15,124,3020.0,0,1,162,0
4,115,1498,32250.0,5,2,1614,1
1,60,1124,9784.0,5,1,825,2
2,100,1896,16566.0,5,2,1165,2
4,90,1598,16950.01,5,2,1170,2
2,90,1753,16440.0,4,2,1280,2
9,102,1595,23810.0,5,1,1245,2
8,102,1595,16310.0,5,1,1205,2
2,75,1149,12600.0,5,1,940,2
18,60,1149,10810.0,3,1,880,2
2,80,2496,21035.42,5,2,1650,1
1,136,1997,25950.0,5,2,1620,1
18,90,1587,12933.78,4,1,1175,2
2,78,1246,13300.0,5,1,1067,2
3,115,1753,19670.0,5,2,1218,2
8,140,1968,28350.0,5,2,1380,1
3,112,1951,24350.0,3,2,1480,1
2,140,1968,27500.0,3,2,1340,1
4,75,1390,12046.0,5,1,1057,2
2,64,1868,14709.0,4,2,1155,2
2,66,1086,11150.0,5,1,975,2
8,60,1390,9420.24,3,1,995,2
5,100,1910,14635.0,5,2,1320,2
2,150,1910,24055.0,3,2,1330,1
1,90,1997,17538.0,5,2,1265,2
1,150,1896,20750.0,5,2,1301,1
7,71,1997,18875.39,4,2,1415,2
1,150,1968,34393.96,5,2,1492,1
6,90,1896,18058.75,5,2,1150,2
5,150,1998,19977.64,4,1,1245,1
1,100,2463,27495.0,5,2,1887,1
2,98,1390,16070.0,5,1,1165,2
12,140,2499,28818.53,5,2,1834,1
5,115,1685,27385.01,5,2,1415,1
4,105,1896,16070.0,5,2,1170,2
1,67,1202,11850.0,0,1,260,0
3,140,1968,34420.0,5,2,1590,1
2,70,1422,14862.0,5,2,1131,2
2,120,1870,25985.0,2,2,1425,1
2,105,1598,24080.0,5,2,1220,2
2,100,1896,21330.0,5,2,1210,2
2,64,1896,13465.0,3,2,1090,2
3,70,1398,16270.0,5,2,1022,2
3,115,1984,26250.0,3,1,1246,1
4,115,2477,21237.0,3,2,1625,1
3,163,1998,19925.0,4,2,1460,1
2,12,125,2789.0,0,1,120,0
3,130,1956,25800.0,5,2,1538,1
3,130,1598,29910.0,5,2,1415,1
7,65,1870,15145.51,5,2,1250,2
1,90,1461,17950.0,5,2,1071,2
6,185,2496,15836.67,5,2,1618,1
1,136,1995,31400.0,5,2,1430,1
5,60,1124,10635.0,3,1,805,2
4,110,1997,21385.0,3,2,1339,1
4,58,1527,10915.66,5,2,910,2
1,112,1560,26390.0,5,2,1455,1
3,90,1896,22100.0,3,2,1251,2
5,75,1390,9416.0,4,1,1050,2
3,75,1360,13680.0,5,1,1025,2
3,60,1686,10950.44,3,2,1025,2
6,133,2488,24107.0,4,2,1830,1
1,120,1910,23870.0,3,2,1333,1
3,110,1896,17768.36,5,2,1170,2
3,75,1124,15120.0,5,1,965,2
1,115,1996,29883.37,5,2,1748,1
6,130,1984,29200.0,5,1,1365,1
1,140,1968,26470.0,4,2,1454,1
6,80,1390,12380.0,5,1,1021,2
2,69,1242,12900.0,3,1,865,2
2,69,1984,36352.2,3,1,1646,1
9,110,1997,21385.0,3,2,1339,2
4,100,1870,17369.25,5,2,1210,2
2,90,1364,15450.0,5,2,980,2
14,68,1896,12170.5,5,2,1070,2
2,105,1461,25300.0,5,2,1490,2
2,115,1598,21090.0,3,1,1184,2
